"repo_id","commit_sha","number_of_files_changed","total_lines_changed","file_types_changed"
mui/material-ui,ae042db0131d0b1c145e92f7773d6c47c1227cd8,5,256,"{'tsx','js','md'}"
mtdvio/every-programmer-should-know,"39d09468a91ceab759f7f451e4079ad37366bf36",1,2,{'md'}
microsoft/generative-ai-for-beginners,d3c5b66697bd8c649e9d32356dddfa6db7b64b96,1,2,{'github_workflows_co-op-translator.yml'}
Hack-with-Github/Awesome-Hacking,a881c4e7c144fdd5202d83ceff9d97f10e06f2f6,1,3,{'md'}
nvm-sh/nvm,"06a91793091ee788163a6ecb051da1754c9885ae",1,22,{'sh'}
mui/material-ui,"0a82c57e447fd2824ad373b689fb9011b8c5a26d",3,90,"{'json','yaml'}"
nvm-sh/nvm,"99352a64d25ce27d49ff6a449663ce3d7c12e5b5",1,14,{'sh'}
tauri-apps/tauri,"650c91c114d821ec331e73c03a0e7785afa6529f",2,8,"{'lock','toml'}"
fatedier/frp,"3be6efdd285da5569a100fa1362725b1a01cd545",1,2,{'md'}
neovim/neovim,"4091f2c74040c3e92f504e727d7533e09ef84d3a",1,48,{'vim'}
iluwatar/java-design-patterns,f8f33f586a605e1685ea24cb2631acf961d1a182,2,12,"{'all-contributorsrc','md'}"
Hack-with-Github/Awesome-Hacking,"2d8878cce5dbf6b3a8736f688c5a6bea5eefc93b",1,1,{'md'}
ohmyzsh/ohmyzsh,"095ac3ca8f4c3a89a69ff3b45cb67346f76babbd",1,23,{'zsh'}
neovim/neovim,b77666e6f9feba661e6b1cf98953c46a5fd1691a,1,95,{'vim'}
papers-we-love/papers-we-love,c3f44ae579f450016689e5453a9d786e95c41e3a,1,4,{'md'}
Hack-with-Github/Awesome-Hacking,"2288d01666865a31750d1656b5d0f03cb4aa8a36",1,4,{'md'}
bitcoin/bitcoin,dbb2d4c3d54759f8c346882b6f98d26d5bb8e816,1,1,{'txt'}
microsoft/vscode,"7afa954c125f2132531f23f51d2dda5c21e67702",7,28,"{'ts','proposed.chatParticipantAdditions.d.ts'}"
microsoft/vscode,"8265967c1cd5f87a43e5420c914114d54f899414",1,10,{'ts'}
codecrafters-io/build-your-own-x,d45e4aa435c0939bd2970daab595567b81f5aefb,1,1,{'md'}
ossu/computer-science,"5601b037f75d6a1ad00990f9616a458d752666a5",4,19,"{'md','yml'}"
"996icu/996.ICU","2751921d3b34a539c70c7ecdfb0f45cba18653df",1,8,{'md'}
CyC2018/CS-Notes,a8c5a570659e419bca951dfa431bfd6d4e10b37f,1,2,{'md'}
CyC2018/CS-Notes,d385d1d1056f11ef8dbbe87ffe5dc136accbec36,1,0,{'png'}
vinta/awesome-python,"9b634444e799c47fd88ab9f5f7787e5a35569a09",1,9,{'md'}
kamranahmedse/developer-roadmap,"3eaeb7ff9e37478bbcfc3f0f49a3958ff39cace9",57,172,"{'md','json','ts'}"
kamranahmedse/developer-roadmap,"57ed6e276097e077069fc57318ee1430035d7886",13,29,{'md'}
EbookFoundation/free-programming-books,caa05be694008a30e039a7a83c10de2dbda18462,14,1890,"{'github_workflows_rtl-ltr-linter.yml','md','py','yml'}"
Significant-Gravitas/AutoGPT,"8e2fb2daa43ee4fbdc5ea598d7d90bc8297562a4",4,138,{'py'}
"996icu/996.ICU","908c19b4517fd406bf9d567b64bcd1fe79112a7b",1,3,{'md'}
sindresorhus/awesome,"1a3802b354fd8a1bfcb9f085c750f008191cd1e3",1,1,{'md'}
freeCodeCamp/freeCodeCamp,e588ca5e1f60b1175a4c516830588f52d2efcc40,23,960,"{'json','md'}"
Significant-Gravitas/AutoGPT,"17e973a8cb804c0fc75a8d9de49142712e5e1de8",4,52,"{'pre-commit-config.yaml','py','sql','prisma'}"
jwasham/coding-interview-university,"50dc34dc3697322fe3145344985aac0ecbb077e9",1,4,{'md'}
vuejs/vue,bed04a77e575d6c4c1d903f60087dca874f7213e,1,15,{'github_ISSUE_TEMPLATE_config.yml'}
freeCodeCamp/freeCodeCamp,"9f270dcc798dfe292897dd47849fd7abb5648ea7",1,2,{'md'}
ollama/ollama,"5c42800fca4da07d1c362c0f190429993e53c3b5",1,1,{'md'}
getify/You-Dont-Know-JS,"85b2e6c5fa03b95d044015d6e44b72b8beb6a53b",9,70,{'md'}
huggingface/transformers,f962c862ffec8ec50bd104e13b7cae7776ddf27a,1,2,{'txt'}
flutter/flutter,"677e56256074f3f70b61ea911de0cff0e33c1343",5,242,"{'dart','shard_build_system_targets_ios_test.dart'}"
jlevy/the-art-of-command-line,"80b5f907f6df57fd413d31296320f7bdc5e0f1f8",1,6,{'md'}
Chalarangelo/30-seconds-of-code,"383f1a5606664937b142b0eb666ab399add29edc",2,16,{'md'}
huggingface/transformers,"64d14ef28dac918e13d833d5a76280ae6c998d35",1,5,{'py'}
flutter/flutter,"99f74987aa46022c56f2b6d4cf9ae364cc3dc667",1,66,{'ci.yaml'}
Genymobile/scrcpy,c5ed2cfc28ee7c7b59b11eb4db1258ac1c633bff,1,2,{'md'}
getify/You-Dont-Know-JS,"7e08b2130dfe3eb2e70f400e5aa5551df266f90c",1,4,{'md'}
microsoft/PowerToys,"964e5c9d5eef66c4d7cc9770c87eba0a8ff22ba0",1,2,{'md'}
vercel/next.js,"1f0e536addb61a65ee432eaaf812d78903dfa919",1,9,{'rs'}
public-apis/public-apis,"82218c7ba6778666285dc084f4ede22655ed2059",1,1,{'md'}
jackfrued/Python-100-Days,a6d501a725ce267870ebe7bf945f9c0f002a9121,41,18851,"{'第一个Python程序.md','Python语言中的变量.md','分支和循环结构实战.md','常用数据结构之列表-2.md','常用数据结构之字符串.md','常用数据结构之集合.md','常用数据结构之字典.md','函数使用进阶.md','函数高级应用.md','面向对象编程入门.md','面向对象编程进阶.md','面向对象编程应用.md','文件读写和异常处理.md','对象的序列化和反序列化.md','Python读写CSV文件.md','Python读写Excel文件-1.md','Python读写Excel文件-2.md','Python操作Word和PowerPoint文件.md','Python操作PDF文件.md','Python处理图像.md','Python发送邮件和短信.md','正则表达式的应用.md','数据分析概述.md','csv','xlsx','ipynb','png','k最近邻算法.md','神经网络模型.md','机器学习实战.md','md'}"
justjavac/free-programming-books-zh_CN,"0a0972fac0d9a51a8357ce3d222dd9003a318044",1,2,{'md'}
ripienaar/free-for-dev,"20f930bd08acceef55a4f2ee5e8e1c804d8dbe15",1,1,{'md'}
rust-lang/rust,cd0adc9d7b2a2c7a41df53d6a384a42fbe2fce21,13,424,"{'rs','stderr','fixed'}"
tensorflow/tensorflow,"7f99549b5e9d60ee5048df7667a25b8fb871a6a0",1,17,{'cc'}
nodejs/node,b981253065d1b86cfef8e5d0485dd6c0bbe7511f,2,21,{'md'}
axios/axios,c7e0fea78716e86694d5023f8f17d174bf064e8a,1,2,{'github_workflows_ci.yml'}
twbs/bootstrap,fd879c07796e38181644f9aa4ee4c3642dc4ce97,3,21,"{'gitignore','vscode_extensions.json','vscode_settings.json'}"
nodejs/node,"95249083ea5e4aaf9d2827af60c2ac52f50ec1a4",3,69,"{'md','js','mjs'}"
"521xueweihan/HelloGitHub",b8cfc977a1c85ca5856b24d9269d5aead1dd1844,4,272,"{'github_ISSUE_TEMPLATE.md','github_ISSUE_TEMPLATE_config.yml','github_ISSUE_TEMPLATE_submit-cn.yaml','github_ISSUE_TEMPLATE_submit-en.yaml'}"
krahets/hello-algo,e79a56f54092bf27b83abf12ec6008abfee25c6d,1,14,{'md'}
microsoft/TypeScript,"8c62e08448e0ec76203bd519dd39608dbcb31705",7,4270,"{'generated.d.ts','iterable.generated.d.ts','types','errors.txt'}"
PanJiaChen/vue-element-admin,"44e23d00ca0ac173b13106a11bfe116f6631ec49",5,23,"{'es.md','ja.md','md','zh-CN.md','vue'}"
microsoft/TypeScript,"75202af2ccb8c797180f42f3317373ddc5793ad9",5,136,"{'ts','js','symbols','types'}"
yangshun/tech-interview-handbook,"5dd02b1d47d351c58ee7464466b02827553104b2",1,2,{'md'}
facebook/react-native,"3fb965df0ce0de96c3e14b5df2d37252703a0f00",1,6,{'h'}
langchain-ai/langchain,bbb60e210a09a8c28ca48a9d7bd6005bda771c31,1,50,{'ipynb'}
pytorch/pytorch,ff4515fde58d73dc0f7152dcbae7a89e48bb8899,3,65,"{'yaml','cpp'}"
massgravel/Microsoft-Activation-Scripts,"6e74d497218be8f47ab7e547c5eb60e677612360",2,6,{'cmd'}
django/django,ad6f99889838ccc2c30b3c02ed3868c9b565e81b,2,95,{'py'}
storybookjs/storybook,"22a5378801a9dd6597248312ae90953eb7805792",1,5,{'ts'}
fastapi/fastapi,"57ed433befb782d45047944044ece386921cbd22",1,1,{'md'}
iptv-org/iptv,"53672846dfbdf996943d35d62194cf5aaa1b4586",1,2,{'m3u'}
Anduin2017/HowToCook,f82d21b893c050bef773f25c8d352d9df59d20c8,4,12,{'md'}
mui/material-ui,"5c8b09dc827f4a6abed3eec8fdeabcfc4b16ef38",2,12,"{'json','yaml'}"
microsoft/generative-ai-for-beginners,"2fe21a7cfe2302dde96a7351c36be8a735315ee5",2,105,{'json'}
shadcn-ui/ui,df91b528871e258d548e4ea318b0376ac78676e0,17,1489,"{'changeset_angry-steaks-repeat.md','json','ts','test.ts','config.ts','yaml'}"
d3/d3,"1efb91928050d0b66e801bb55921786d9020f6b4",1,10,{'md'}
d3/d3,a10166cc71094815addfc9cbdd56922016c98c41,1,2,{'md'}
rustdesk/rustdesk,a7a2f77ea325a0448a61a9e8ceb530ef2d89f2f7,1,2,{'rs'}
microsoft/Web-Dev-For-Beginners,"4ccb645e245bda86865572ddb162b78c7da393b9",1,7,{'html'}
iluwatar/java-design-patterns,dae93adfeec9632a1400dae7d2098c3e63c09dd8,8,643,"{'md','png','urm.png','urm.puml'}"
justjavac/free-programming-books-zh_CN,aebae5ae2e43e9aad34e92db2f84a9fe92c54b28,1,2,{'md'}
tailwindlabs/tailwindcss,"5d4e8f00fa5c8d3ac5ee08be4ab477b4c0d6ab1d",3,209,"{'json','yaml'}"
fatedier/frp,a23455a73799670d31f7bfaeebf12ccd793a1391,2,8,{'md'}
angular/angular,"5fce27d63f7b9ce023fd125fe57f8b17ce4c0bae",3,94,{'ts'}
open-webui/open-webui,"9306ae597238d956a9613f74e530dd61125e0cfa",1,74,{'py'}
papers-we-love/papers-we-love,"23d6c5af298132172702016e209d9a0b93142a22",1,29,{'md'}
fatedier/frp,de690a55c81a222003564a569e6e2d943c859445,18,378,"{'github_workflows_golangci-lint.yml','golangci.yml','go','mod','sum','sh'}"
facebook/create-react-app,"32652a5ad6bf688276e4c4bffbabda2318379eed",1,3,{'test.js'}
nvm-sh/nvm,"9f520c97db2ca53f3714d14c3a3f501098052f12",2,28,"{'9f520c97db2ca53f3714d14c3a3f501098052f12_test_slow_nvm exec_Running 'nvm exec --silent' should work','9f520c97db2ca53f3714d14c3a3f501098052f12_test_slow_nvm run_Running 'nvm run --silent' should work'}"
puppeteer/puppeteer,c888a24cff61af9b01cf81db13a4449f3b42feef,3,21,{'json'}
microsoft/generative-ai-for-beginners,"2c467ca3c80b6dd481551b5e6d457b52ea812409",2,3,"{'github_workflows_co-op-translator.yml','md'}"
rustdesk/rustdesk,a0f4984ba57d98b1d5e5bc17a14b3acb8de30bec,1,491,{'lock'}
tauri-apps/tauri,"168629646335f24cc7f1c4a61df22688b2198f98",17,527,"{'changes_dynamic-acl-feature.md','lock','schema.json','rs','toml'}"
justjavac/free-programming-books-zh_CN,"4766a792d90d8011bc785457e8e3f55aaebed9d7",1,2,{'md'}
neovim/neovim,"06f07a104b8c40ed418158fca9c5059d02924d06",1,28,{'vim'}
iptv-org/iptv,"3358402b215c6c9394a17c99609c40c3968b3360",1,34,{'m3u'}
nvbn/thefuck,"3cd187a3bb47351890ac7308464e1a2780507220",3,40,"{'bat','ps1','py'}"
langgenius/dify,c29cb503beb3d1b440a7faef680ddadff4be5ecd,1,2,{'py'}
deepseek-ai/DeepSeek-R1,"406dcebdd6a4d40e2902451f593c01056bccdfed",1,53,{'md'}
torvalds/linux,"1aea3e1ec0e7611804c9124097eecf050bf5fdcd",1,7,{'c'}
ossu/computer-science,b05580b8ac8a6bc819bf0aec793f9b56e84a2c27,2,32,{'md'}
trimstray/the-book-of-secret-knowledge,"7d37069a361d3fd9f214480755f7969744e866fa",1,12,{'md'}
jwasham/coding-interview-university,"782553adcbfddb5305baa10964125eca4e7473d2",1,3,{'github_workflows_links_checker.yml'}
facebook/react,abf9fd559d584278c1c5f5464e35290651cf82bc,7,128,{'ts'}
sindresorhus/awesome,"2ed278fc84c140dc48b4d1bfb2dba10b80bd097f",1,1,{'md'}
trimstray/the-book-of-secret-knowledge,"026cebcdec96ca383352694b3cdea06b92721baa",1,1,{'md'}
jwasham/coding-interview-university,"717298bf219a30d7fb0671285c5f057b1bb74b27",30,250,{'md'}
kamranahmedse/developer-roadmap,"2a1c56fdf3bd4ea683cc40b08d4973dd5924b8f3",2,1065,{'json'}
donnemartin/system-design-primer,a07e261677c012d37d26255de6e7b128a2643946,1,10,{'md'}
freeCodeCamp/freeCodeCamp,"57642ef790795af39fff1ac0d2fbb67fa82d47b7",1,4,{'md'}
airbnb/javascript,"09adc22031e545ef818a57fee3e8a88de3afb0f0",1,1,{'js'}
donnemartin/system-design-primer,"2d8231663fd0800720d25b9ac82dec3cda7e5a89",1,2,{'md'}
vuejs/vue,"56ce7f8c573116ed6683149206cf35c987249d42",1,3,{'ts'}
kamranahmedse/developer-roadmap,"8083120227d503f23cc9cd6318c1e6bd9cd5b64b",46,184,{'md'}
vinta/awesome-python,"8bfda028291ba5dc88d79ab211d70f81ce89a214",1,1,{'github_FUNDING.yml'}
EbookFoundation/free-programming-books,"1be7c48c60979db2d716be63b2b4850167b94f2e",1,2,{'md'}
jlevy/the-art-of-command-line,"98071e0a1874b1333056364c98489c8a31960dac",1,2,{'md'}
microsoft/vscode,"93a39728a8a3b8cb7570c87f4234f7f4836aff92",6,55,{'ts'}
f/awesome-chatgpt-prompts,"6ec0859ff3a2abb3ce91dd4a4a53bdd27f0f0316",1,2,{'github_workflows_csv_linter.yml'}
ohmyzsh/ohmyzsh,c34c1da736f4f162206e1153e66850788f3e2e16,1,23,{'md'}
github/gitignore,d4189b545e736ecbe012a6e3c222e24eb9784eee,1,91,{'gitignore'}
f/awesome-chatgpt-prompts,"652fc08eba8e4c380527002ea5fe2b6ee5e50ba8",1,4,{'github_workflows_csv_linter.yml'}
github/gitignore,"9e5cc0ae9b18e516a6fc81dcc27cdb4942b04109",1,7,{'gitignore'}
electron/electron,cf6c6627022b320f27bdc17ccbad93cc71608716,3,95,"{'github_actions_checkout_action.yml','github_workflows_build.yml','mjs'}"
avelino/awesome-go,a463582be161273bc9759b94ccb18163909fe0ff,1,1,{'md'}
flutter/flutter,"6dd881448953448e000cd42ff795114a6e8c5f60",2,44,{'cc'}
labuladong/fucking-algorithm,ac2aa71eac17172f2bd4457f6a6dfde1d3276723,1,33,{'md'}
electron/electron,"0d70389ccb1c9364e424efa2eb06352f0f05aa8a",51,342,"{'eslintrc.json','md','json','js','lock'}"
microsoft/PowerToys,"718e72557182df210a476964c4f13cbb377b47f6",4,19,"{'CmdPal.Ext.Calc_Helper_CalculateHelper.cs','CmdPal.Ext.Calc_Helper_QueryHelper.cs','CmdPal.Ext.Calc_Properties_Resources.Designer.cs','CmdPal.Ext.Calc_Properties_Resources.resx'}"
vercel/next.js,f1899f34876575addb3fee1c254c3f3cccf14b3e,4,110,{'rs'}
"521xueweihan/HelloGitHub","9c812e27fdbe325ecdca4d00f1593ea15e2c502e",1,4,{'md'}
axios/axios,ee7799e13c0783c0fdfa656613bb1af6f5e53ccd,3,4,"{'ts','spec.js'}"
langchain-ai/langchain,d7f90f233ba47886d8413e5713301296053a8e31,1,2,{'mdx'}
langchain-ai/langchain,"48fa4ca271824a00fc2c3aa85574eb606a6f403c",2,6,{'ipynb'}
public-apis/public-apis,ca09c937bbf64a5efdebca391cb8222b2cafa0e6,2,595,{'md'}
Snailclimb/JavaGuide,"521b4d409127f7f45751916d56f98359d2a74cdb",1,2,{'md'}
yangshun/tech-interview-handbook,"02826f04efe5016fc0b0b06b0863588a2df29049",1,169,{'json'}
microsoft/TypeScript,"62b172b515452b3fe19f4f2da81d4869caedc904",13,58,"{'github_workflows_accept-baselines-fix-lints.yaml','github_workflows_ci.yml','github_workflows_codeql.yml','github_workflows_insiders.yaml','github_workflows_lkg.yml','github_workflows_new-release-branch.yaml','github_workflows_nightly.yaml','github_workflows_release-branch-artifact.yaml','github_workflows_scorecard.yml','github_workflows_set-version.yaml','github_workflows_sync-branch.yaml','github_workflows_twoslash-repros.yaml','github_workflows_update-package-lock.yaml'}"
mrdoob/three.js,"54e359164f74a945813110586312a6f7683bc1e6",3,18,{'js'}
godotengine/godot,"798a644dd56257cea2803d03fb49aa7118e7df41",3,32,"{'h','mm'}"
neovim/neovim,"7a8b0cd0f85ad2b488e943ecbcd085f1fbccf020",2,18,"{'lua','vim'}"
excalidraw/excalidraw,"7cad3645a0acc5badc7d665b9346a2e02a3bb839",1,14,{'ts'}
Chalarangelo/30-seconds-of-code,"7f37e6caebb794887fa80f90d28d58dd547175f5",7,41,{'md'}
yt-dlp/yt-dlp,"201812100f315c6727a4418698d5b4e8a79863d4",1,11,{'github_workflows_build.yml'}
excalidraw/excalidraw,"14d512f32136b376707ed2a3f5af90d6c262d461",2,4,"{'env.development','env.production'}"
n8n-io/n8n,b8ab4b6a5e1adfb9b582d0186b5238b487b5ce5b,7,474,"{'test.ts','ts','node.ee.ts','node.test.ts','json'}"
supabase/supabase,"70bdeec24b63b928bc752bae20fe08a4b7fb2207",3,72,"{'json','config.ts','yaml'}"
supabase/supabase,a0a31f00e9b58763f7b4a3b40468aa3f777ca373,2,9,"{'github_workflows_docs-lint-v2-comment.yml','github_workflows_docs-lint-v2.yml'}"
neovim/neovim,"5cfbc35aa8381f3e199be248fbb94b05c16f82ff",2,30,"{'c','lua'}"
storybookjs/storybook,"8932f3ba2b2accb9064043b025c536a3583a85b3",55,214,"{'prerelease.md','json','ts'}"
supabase/supabase,aba0095bd7485bce5721779154ca998619bde21c,13,403,"{'test.ts.snap','test.ts','ts','config.ts','setup.ts','sql'}"
Anduin2017/HowToCook,"379325b33329e7172815abe77879c14100ab27c1",3,10,{'md'}
angular/angular,"7520cd141c4fa8cdb68365b8c10b460385ff2a9d",3,203,{'ts'}
facebook/create-react-app,fde66a29e3c220068a4d6bed996676a47d15cc6b,44,347,"{'md','json','test.js','js'}"
microsoft/Web-Dev-For-Beginners,"1bb0d296d0b84417398c06181b9c971c3ae70561",2,11,{'json'}
microsoft/Web-Dev-For-Beginners,d7a81b9c6de80903c53237d5f15d5e88766ebd22,2,603,{'json'}
tauri-apps/tauri,e7f2d8cba471e688cb57a495383276ce8b22f94f,1,3,{'nsh'}
bitcoin/bitcoin,"14c16e81598a49a19058dcaf0da7b7c1108e641d",2,12,{'cpp'}
iptv-org/iptv,b27dfe737f8feac6b39baf7d6c04758c86e946bb,1,2,{'m3u'}
storybookjs/storybook,cc94c32cdcaeeb4ef179cc414bfe5b182e5ddda4,1,4,{'ts'}
Anduin2017/HowToCook,"3b22478b1da5cb24616e966e2887a5f95dccf096",1,55,{'md'}
nvm-sh/nvm,f0f8ed12f8709aaf243649d93ab157a7f78205a8,1,2,{'json'}
denoland/deno,"173f26f391cdb43fb3c46a74365619dd77928623",1,17,{'ts'}
fatedier/frp,e0dd947e6af0bc1116e1120ee422f5a8ab18869d,6,72,"{'mod','sum','go'}"
mui/material-ui,"9c97e01a9b2fb1cbc284f9f5ae6a5e55d6e50374",1,2,{'github_workflows_scorecards.yml'}
bitcoin/bitcoin,"9393aeeca4b1c158130e0f7f63e346d9e920dc17",8,190,"{'h','cpp'}"
open-webui/open-webui,"4c45d676778d5bd4f2cc6264904ca361c0f21ecb",1,2,{'py'}
ohmyzsh/ohmyzsh,"40c2a72e03b1df100b3937dd44a9754f17c06c6d",1,4,{'zsh'}
bitcoin/bitcoin,"55f1c2ac8beb5ebebcaef0707d8cc3003e41d80e",2,14,"{'cmake','h'}"
krahets/hello-algo,a9d44c3a2583f21097f9e867302e8ebcb63478a1,1,2,{'md'}
supabase/supabase,"33b9e1ed295f95a731e96bed893b158ac04878fc",27,176,"{'eslintrc.cjs','tsx','utils.ts','ComboBox.tsx','generated.script.ts','navigation.client.tsx','ui.tsx','ts','js','config.mjs','json','config.cjs','yaml'}"
shadcn-ui/ui,c41c6ece86b5de472668729ed336ee4aac96ee16,4,54,"{'json','mts'}"
tauri-apps/tauri,"06c75fd98b84da21112bc2eb93c238224af3e06b",2,192,"{'json','yaml'}"
bitcoin/bitcoin,"154af1eea1170f5626aa1c5f19cc77d1434bcc9d",8,190,"{'h','cpp'}"
angular/angular,"78fba14f88b9c8dfb9b33bd23a05833950dd1612",4,260,{'ts'}
denoland/deno,"4794dc147e51c75cfa501d39da72cbd0ecb9b068",6,16,"{'lock','toml','txt'}"
mui/material-ui,e92232b069a2effe6fdaf69aca475c723919c122,5,174,"{'json','d.ts','js','test.js'}"
puppeteer/puppeteer,"6cbfe6fb605e5fffe9676a9d1343b705600e1149",1,2,{'6cbfe6fb605e5fffe9676a9d1343b705600e1149_docker_Dockerfile'}
angular/angular,"221c07c58d4d9d62d020e7dddd330b0b5dab4d90",2,7,{'ts'}
denoland/deno,"656bec86526c932984a41bd06e1fb2c46533921e",1,18,{'deno.ns.d.ts'}
microsoft/vscode,"80203985a911729401181d4c044346508a175f35",1,5,{'ts'}
ossu/computer-science,afb644e0b80ab0e43826b240d784c9c270b60cd4,1,3,{'md'}
vuejs/vue,e428d891456eeb6d34cfac070c423694dcda8806,1,2,{'md'}
TheAlgorithms/Python,a8ad2db2b966fcbd2e6a82b8f1544116838c02b0,1,33,{'py'}
facebook/react,"3e9db65fc3341148a5248b3ffc6bc68c0640fd3f",5,10,"{'js','internal.js'}"
awesome-selfhosted/awesome-selfhosted,bd8d10a13f73869b613789aa7bb01ec87e265919,1,1,{'md'}
trimstray/the-book-of-secret-knowledge,"9280d0e7ea00fad1679b33c5da4ea89faead78b5",1,12,{'md'}
facebook/react,"8b55eb4e724271206bd5dec7dba0a35aedc74493",10,96,"{'js','internal.js','native-fb-dynamic.js','native-fb.js','native-oss.js','test-renderer.js','test-renderer.native-fb.js','test-renderer.www.js','www.js'}"
tensorflow/tensorflow,"5ad9fe259c1cc9a0c20b6391f8f0f8b8599338f8",21,91,"{'5ad9fe259c1cc9a0c20b6391f8f0f8b8599338f8_third_party_xla_xla_backends_gpu_autotuner_BUILD','cc','h','5ad9fe259c1cc9a0c20b6391f8f0f8b8599338f8_third_party_xla_xla_service_gpu_transforms_BUILD'}"
"996icu/996.ICU","7d06588f657a8b132c3ccdd8b84b69328f30ebcc",1,6,{'md'}
awesome-selfhosted/awesome-selfhosted,"14d3f5451108b59af76bbb510850e9b0ee505f40",1,1,{'md'}
vuejs/vue,db9c566032da0ec5cd758a3e8525e9733874c1e5,1,11,{'ts'}
"996icu/996.ICU","4dc0981614d7028eb344e6478796055e3283ea5f",1,10,{'md'}
jwasham/coding-interview-university,"74205958a7843fbe8a11ced3176459e46e5a54ed",1,65,{'md'}
donnemartin/system-design-primer,"4e70c54a5b7bddeb636ce22f7da041739b188ca3",1,2,{'md'}
trekhleb/javascript-algorithms,e7f30a7bf76ffcbcd37a3163f2a5c8f346aea2e2,1,12,{'es-ES.md'}
vinta/awesome-python,"433e90d13b16f95298b987441453c3b625692ef3",1,66,{'md'}
sindresorhus/awesome,"7ac2054d73d003f2a4d7b3235c5d235975238eb0",1,1,{'md'}
EbookFoundation/free-programming-books,e079b98eb26c044cf5e24987cd9ecf287395ce0e,1,1,{'md'}
tensorflow/tensorflow,"1761fc71ea529a25375e9ad47c7dedf6549b2a0d",1,2,{'py'}
sindresorhus/awesome,aea85d30bba5502d3da9dc713ff522a467aa3828,1,1,{'md'}
ollama/ollama,eda472df1bd420517ca05c59ba0096e8b518fb69,1,4,{'go'}
ollama/ollama,"012cf65340ccd44de76017c56eb553b0803fde95",1,1,{'md'}
f/awesome-chatgpt-prompts,"7cf6e89aa75f7dc983ea6003b1c5904a7c7810ac",2,12,"{'md','csv'}"
ytdl-org/youtube-dl,c052a16f72af7dd7671d4dd62826de71cd99dfb6,5,151,{'py'}
avelino/awesome-go,"90975df7afdfaf13eb19751e834fc001d543e9bd",1,1,{'md'}
Snailclimb/JavaGuide,"6c4e416f0128881ad5d90415b7eaaa4be83c9271",1,2,{'md'}
jackfrued/Python-100-Days,fbdea654baa34cdbec2186072cb38520a0f1304c,4,624,"{'NumPy的应用-4.md','png','md'}"
Chalarangelo/30-seconds-of-code,"0448d8ba069476ada965e1d91aae7ca158aeac90",2,17,{'md'}
Snailclimb/JavaGuide,"94bcd161cc19f87d85ee86a07eb6b7213267471d",1,2,{'md'}
f/awesome-chatgpt-prompts,c28c60220a31b0f36996f7e250a28089330bfbd5,1,13,{'md'}
public-apis/public-apis,"055f7b0580490a89e8f7e6e61690e5c52f0e8181",1,4,{'md'}
airbnb/javascript,e6f292286b1c03add35c98481337b5f26eebc06e,2,28,{'json'}
huggingface/transformers,d0fccbf7ef4a856b10c15f5a112f91eb04aaf941,1,35,{'py'}
massgravel/Microsoft-Activation-Scripts,ae93f547f58417191cbdc59f4d2be282cdd8ffe0,2,458,{'cmd'}
jlevy/the-art-of-command-line,"1e65c45b2adc1264baaf3caed85c0b55a39ffbab",1,6,{'md'}
yangshun/tech-interview-handbook,"3de4780872e4f5e661e46f3ed4fa50085a8f5d7b",1,2,{'md'}
yangshun/tech-interview-handbook,"248a953da18a64720189e7b2d02564a34438cf8d",1,2,{'md'}
golang/go,"9f3dd846e2ee6e8fcb2c673122d9d0c932e01b71",1,2,{'go'}
"996icu/996.ICU",c0ad012bc4fc37ab9fdd9e039acfb31b01a21efb,1,2,{'md'}
microsoft/PowerToys,"02a92694353bfe985ec4b839c639071d5f5c00ed",5,189,"{'sln','FuzzTests_FancyZones.FuzzTests.csproj','FuzzTests_FuzzTests.cs','FuzzTests_MSTestSettings.cs','FuzzTests_OneFuzzConfig.json'}"
"521xueweihan/HelloGitHub","1bd185af855c7d104eed6d839e0147bf8d414f88",4,105,{'md'}
Genymobile/scrcpy,b7add421544039c4fd5ba97243578f0fbcc908a7,2,38,"{'patch','sh'}"
massgravel/Microsoft-Activation-Scripts,"69c469a9971379b5c3eb955866896cf230e8a6bc",2,8,{'cmd'}
justjavac/free-programming-books-zh_CN,"8332e3a7a76fec2a2a3fa37571590e45d6a0b973",1,2,{'md'}
golang/go,"67f052121ed47f23ea613043191ad654702560aa",2,4,{'go'}
ripienaar/free-for-dev,d8ed2c2e0c533cb1794bb516c28ccbb1904444f7,1,1,{'md'}
facebook/react-native,"188221052d746cc2c224ba4b8e2409c6c7b3a30a",1,101,{'js'}
axios/axios,"0f50af8e076b7fb403844789bd5e812dedcaf4ed",1,2,{'js'}
mrdoob/three.js,"8644296c1053bece1532a42f9b8fcd3942034e35",1,200,{'json'}
d3/d3,"4c01ba47177e3eb33066f87c835b9e161af1af54",1,4,{'md'}
n8n-io/n8n,"5985df6e5166e59e77193cba49607a7d3110deac",23,2441,"{'json','vue','test.ts','test.ts.snap','ts','store.ts','store.test.ts'}"
n8n-io/n8n,"4459c7e7b10e7e1cd30a8885dd03ad452f846b96",25,1458,"{'ts','dto.test.ts','dto.ts','schema.ts','ee.ts','handler.ts','projectId.users.userId.yml','projectId.users.yml','projectId.yml','yml','service.ee.test.ts','service.ee.ts','service.ts','api.ee.test.ts','api.test.ts','service.integration.test.ts','test.ts','service.test.ts','controller.test.ts','vue'}"
